datetime,1_A_Wind,3_C_Wind,3_C_Wind_1,3_C_Wind_2,1_A_Wind_Cand,2_B_Wind_Cand,3_C_Wind_Cand
2007-01-14 12:00:00,0.99,1.17,0.54,1.64,12.39,2.89,0.5700000000000001
2007-01-14 13:00:00,1.02,1.47,0.45,1.61,11.51,2.25,0.52
2007-01-14 14:00:00,1.15,1.45,0.07,1.25,11.24,1.72,0.08
2007-01-14 15:00:00,0.59,1.74,0.4,1.16,10.23,2.41,1.21
2007-01-14 16:00:00,0.81,1.54,1.32,1.54,7.19,2.69,1.46
2007-01-14 17:00:00,1.27,0.99,1.43,2.62,5.8,2.74,2.08
2007-01-14 18:00:00,1.96,1.48,1.9,2.87,5.3100000000000005,3.08,2.33
2007-01-14 19:00:00,2.72,1.66,2.37,4.17,4.58,3.26,2.5
2007-01-14 20:00:00,3.25,1.56,3.01,5.87,4.18,3.46,3.12
2007-01-14 21:00:00,3.14,2.19,3.76,7.53,4.12,3.69,3.85
2007-01-14 22:00:00,2.81,1.65,4.32,8.68,4.08,4.28,4.6000000000000005
2007-01-14 23:00:00,2.22,1.97,4.93,10.4,4.5200000000000005,6.3500000000000005,4.36
2007-01-15 00:00:00,1.82,3.77,6.34,11.51,5.49,8.11,5.09
2007-01-15 01:00:00,1.81,6.34,6.46,11.72,6.640000000000001,5.99,5.92
2007-01-15 02:00:00,2.39,4.01,5.53,12.18,7.140000000000001,5.73,9.19
2007-01-15 03:00:00,3.53,3.1,5.33,12.04,9.67,4.08,8.86
2007-01-15 04:00:00,3.27,4.05,5.18,11.35,7.48,4.41,7.23
2007-01-15 05:00:00,2.98,3.77,5.18,12.54,6.65,4.0200000000000005,7.72
2007-01-15 06:00:00,3.08,3.3200000000000003,5.08,14.77,6.48,4.32,6.67
2007-01-15 07:00:00,2.85,3.19,5.26,14.43,5.63,3.87,8.040000000000001
2007-01-15 08:00:00,3.0500000000000003,4.25,5.29,16.32,6.25,3.66,7.24
2007-01-15 09:00:00,4.74,2.29,6.78,17.26,7.74,3.54,8.47
2007-01-15 10:00:00,6.140000000000001,0.33,6.25,17.62,8.93,7.24,7.55
2007-01-15 11:00:00,5.61,0.61,6.73,19.25,10.78,6.890000000000001,6.61
2007-01-15 12:00:00,7.07,0.92,6.28,20.21,9.99,4.59,6.16
2007-01-15 13:00:00,7.28,1.27,6.03,20.06,10.46,5.67,5.51
2007-01-15 14:00:00,7.71,1.1,6.12,19.67,10.88,5.74,5.34
2007-01-15 15:00:00,9.21,1.56,5.97,21.15,10.9,6.44,4.75
2007-01-15 16:00:00,8.78,1.93,6.47,19.94,8.290000000000001,7.43,4.03
2007-01-15 17:00:00,8.97,1.67,6.32,18.37,8.51,7.52,3.82
2007-01-15 18:00:00,8.78,1.32,8.69,16.96,8.96,7.08,4.8100000000000005
2007-01-15 19:00:00,8.97,0.96,8.11,16.75,8.33,6.18,6.22
2007-01-15 20:00:00,8.58,1.11,8.38,17.43,8.92,6.34,5.15
2007-01-15 21:00:00,8.08,1.51,7.58,17.39,9.42,7.05,6.5200000000000005
2007-01-15 22:00:00,7.8,0.43,8.06,17.31,9.77,6.29,6.7
2007-01-15 23:00:00,7.12,0.95,7.28,18.31,9.48,6.67,5.22
2007-01-16 00:00:00,8.59,2.12,7.81,19.85,9.81,7.37,5.3100000000000005
2007-01-16 01:00:00,8.72,3.92,9.13,20.27,13.28,8.700000000000001,5.88
2007-01-16 02:00:00,9.96,5.5200000000000005,8.76,20.81,11.8,9.78,5.46
2007-01-16 03:00:00,11.04,2.8000000000000003,5.08,21.13,9.46,10.29,5.08
2007-01-16 04:00:00,11.06,2.22,5.03,19.53,7.33,10.27,5.8500000000000005
2007-01-16 05:00:00,10.49,3.18,5.08,21.37,6.92,9.66,4.8500000000000005
2007-01-16 06:00:00,10.3,3.45,4.68,20.38,4.87,8.5,3.99
2007-01-16 07:00:00,9.73,3.34,5.24,18.93,4.82,7.96,3.84
2007-01-16 08:00:00,9.78,2.89,5.55,19.45,5.7700000000000005,8.06,3.41
2007-01-16 09:00:00,9.96,0.61,6.05,19.64,4.98,10.32,2.68
2007-01-16 10:00:00,9.73,0.25,5.65,18.44,5.25,10.91,3.91
2007-01-16 11:00:00,10.19,0.56,5.3500000000000005,17.14,5.39,9.37,4.63
2007-01-16 12:00:00,10.39,0.53,5.59,17.07,5.62,10.99,4.5200000000000005
2007-01-16 13:00:00,9.72,1.13,6.37,17.55,6.140000000000001,9.82,4.95
2007-01-16 14:00:00,9.87,0.92,6.22,15.99,5.5600000000000005,10.81,5.6000000000000005
2007-01-16 15:00:00,8.36,0.52,6.09,15.34,5.26,10.78,5.8100000000000005
2007-01-16 16:00:00,8.8,0.37,5.53,15.78,4.88,8.28,4.95
2007-01-16 17:00:00,7.75,0.64,3.93,15.38,4.39,7.35,3.83
2007-01-16 18:00:00,6.71,0.99,3.81,14.26,4.73,7.140000000000001,3.73
2007-01-16 19:00:00,5.7700000000000005,1.03,3.24,14.27,4.91,7.140000000000001,3.59
2007-01-16 20:00:00,5.33,0.39,3.97,12.71,4.97,6.11,3.73
2007-01-16 21:00:00,4.8100000000000005,0.43,3.97,9.59,5.21,5.47,3.2
2007-01-16 22:00:00,4.57,0.47,3.0,7.08,5.67,3.96,3.04
2007-01-16 23:00:00,3.9,0.46,2.81,6.79,5.7700000000000005,4.78,2.25
2007-01-17 00:00:00,3.95,0.51,2.0,6.3500000000000005,6.87,5.05,2.05
2007-01-17 01:00:00,3.67,1.06,1.65,6.640000000000001,8.09,5.01,2.22
2007-01-17 02:00:00,2.8000000000000003,1.2,1.72,5.29,9.62,4.62,2.21
2007-01-17 03:00:00,2.25,1.21,1.32,2.08,7.34,4.74,1.67
2007-01-17 04:00:00,1.58,0.94,1.98,1.43,7.640000000000001,4.41,1.95
2007-01-17 05:00:00,1.72,0.79,1.21,2.48,6.12,4.49,2.11
2007-01-17 06:00:00,1.98,2.21,0.52,1.48,3.97,4.61,0.98
2007-01-17 07:00:00,1.98,0.43,0.26,1.69,4.37,4.3500000000000005,0.37
2007-01-17 08:00:00,1.58,0.78,0.6,3.26,4.93,4.67,0.31
2007-01-17 09:00:00,1.03,0.8200000000000001,1.02,3.35,4.8500000000000005,5.67,0.32
2007-01-17 10:00:00,1.66,0.78,0.96,3.12,4.14,5.98,0.56
2007-01-17 11:00:00,3.34,0.32,0.99,3.03,4.94,5.82,1.63
2007-01-17 12:00:00,3.29,0.63,0.93,3.92,4.72,5.9,3.71
2007-01-17 13:00:00,2.68,1.62,1.22,5.11,4.12,6.28,4.3500000000000005
2007-01-17 14:00:00,3.33,2.82,1.84,5.82,3.8,6.97,6.78
2007-01-17 15:00:00,2.22,7.4,0.89,6.93,3.88,7.31,8.15
2007-01-17 16:00:00,0.98,7.15,1.13,7.92,3.74,6.34,6.78
2007-01-17 17:00:00,0.81,6.63,0.79,7.69,2.76,5.78,7.73
2007-01-17 18:00:00,1.61,5.98,1.51,7.75,3.19,6.44,8.56
2007-01-17 19:00:00,1.97,8.35,4.26,8.6,3.85,7.67,8.96
2007-01-17 20:00:00,2.03,8.44,5.3,9.22,3.97,7.87,8.51
2007-01-17 21:00:00,2.6,8.85,7.95,9.75,3.97,8.59,9.51
2007-01-17 22:00:00,2.2,8.1,8.96,9.62,3.89,9.17,10.94
2007-01-17 23:00:00,1.18,7.55,8.58,9.82,4.1,8.57,10.89
2007-01-18 00:00:00,1.18,7.1000000000000005,7.85,11.08,4.19,9.7,11.21
2007-01-18 01:00:00,1.21,6.88,10.9,12.03,2.91,8.27,10.93
2007-01-18 02:00:00,1.64,8.3,10.12,12.62,4.08,7.32,10.35
2007-01-18 03:00:00,2.51,8.53,7.33,12.67,2.32,8.0,11.38
2007-01-18 04:00:00,3.04,7.76,6.95,13.73,1.81,8.51,12.0
2007-01-18 05:00:00,3.5500000000000003,7.22,4.94,14.15,1.21,8.5,11.92
2007-01-18 06:00:00,4.48,5.8,4.59,15.42,3.06,7.390000000000001,12.69
2007-01-18 07:00:00,5.42,5.53,3.43,15.41,3.78,5.41,10.3
2007-01-18 08:00:00,5.14,5.51,3.48,15.51,3.86,4.9,7.74
2007-01-18 09:00:00,5.59,5.22,2.11,15.77,3.54,5.68,6.93
2007-01-18 10:00:00,6.13,4.65,1.57,16.43,4.33,4.82,5.72
2007-01-18 11:00:00,6.16,4.36,1.19,16.71,4.5600000000000005,4.19,5.05
2007-01-18 12:00:00,6.79,3.37,1.13,17.14,4.97,4.63,4.34
2007-01-18 13:00:00,7.37,2.95,1.29,18.69,5.11,3.81,3.54
2007-01-18 14:00:00,7.29,5.98,1.24,18.57,5.13,3.21,3.26
2007-01-18 15:00:00,7.54,4.5200000000000005,0.99,17.75,5.3100000000000005,3.09,2.58
2007-01-18 16:00:00,7.33,1.54,0.91,16.66,5.45,2.16,2.76
2007-01-18 17:00:00,7.27,1.1,1.93,15.83,4.13,2.18,2.52
2007-01-18 18:00:00,7.78,0.78,1.37,16.82,4.15,2.53,1.86
2007-01-18 19:00:00,7.77,0.77,1.77,15.85,5.0600000000000005,3.2,0.96
2007-01-18 20:00:00,8.42,2.5500000000000003,2.0,15.4,5.09,3.54,2.26
2007-01-18 21:00:00,8.82,6.04,3.04,15.39,7.9,7.46,4.73
2007-01-18 22:00:00,9.93,6.23,11.04,15.65,6.88,8.16,5.39
2007-01-18 23:00:00,10.23,7.53,9.21,15.44,6.11,6.54,5.7700000000000005
2007-01-19 00:00:00,6.93,5.87,9.59,16.43,5.96,3.42,8.19
2007-01-19 01:00:00,7.71,6.0600000000000005,6.44,17.81,4.15,8.06,6.37
2007-01-19 02:00:00,8.99,8.13,9.46,17.44,3.68,10.71,5.67
2007-01-19 03:00:00,10.75,7.63,3.42,17.67,2.15,12.14,6.33
2007-01-19 04:00:00,8.26,8.38,3.24,18.17,2.98,10.41,6.11
2007-01-19 05:00:00,8.47,7.05,1.91,18.09,4.1,8.49,6.8500000000000005
2007-01-19 06:00:00,8.23,5.34,1.63,17.41,5.15,7.5,7.56
2007-01-19 07:00:00,8.09,5.76,2.05,17.52,7.49,4.55,7.52
2007-01-19 08:00:00,7.930000000000001,5.99,2.69,17.21,6.3500000000000005,5.11,6.96
2007-01-19 09:00:00,7.48,5.9,3.0,16.98,4.47,5.46,6.26
2007-01-19 10:00:00,7.66,5.29,3.6,17.62,3.3000000000000003,5.08,5.58
2007-01-19 11:00:00,7.74,3.2,4.39,17.28,2.93,6.18,4.95
2007-01-19 12:00:00,7.72,1.76,4.73,18.19,3.14,5.78,5.37
2007-01-19 13:00:00,7.32,1.25,5.9,17.82,3.49,6.19,5.62
2007-01-19 14:00:00,7.65,1.13,5.3100000000000005,18.02,4.13,4.76,4.68
2007-01-19 15:00:00,7.66,0.77,4.53,17.3,3.36,3.88,3.46
2007-01-19 16:00:00,7.13,0.5,2.98,16.29,0.53,2.42,3.29
2007-01-19 17:00:00,8.21,1.16,1.3,13.92,1.88,1.52,2.24
2007-01-19 18:00:00,12.66,2.54,1.94,11.61,3.79,1.18,2.02
2007-01-19 19:00:00,7.85,1.97,1.98,12.23,3.51,1.35,0.77
2007-01-19 20:00:00,9.7,1.96,1.67,12.25,3.22,1.59,0.09
2007-01-19 21:00:00,10.96,1.33,1.19,12.68,3.63,5.13,0.23
2007-01-19 22:00:00,8.65,0.52,1.36,12.65,4.3,5.54,0.91
2007-01-19 23:00:00,10.25,0.88,1.22,13.02,4.95,4.47,0.89
2007-01-20 00:00:00,8.3,1.67,2.15,12.88,3.04,2.05,2.69
2007-01-20 01:00:00,8.58,1.74,1.55,10.57,8.21,1.17,1.32
2007-01-20 02:00:00,9.4,0.64,1.21,9.82,4.76,0.42,1.0
2007-01-20 03:00:00,7.5,2.21,0.35,9.52,1.45,0.45,1.03
2007-01-20 04:00:00,7.09,2.04,0.63,9.1,3.0,0.99,1.1
2007-01-20 05:00:00,6.140000000000001,1.61,1.01,7.4,1.27,2.22,0.58
2007-01-20 06:00:00,5.89,1.78,1.15,6.88,1.57,1.95,0.22
2007-01-20 07:00:00,5.66,1.98,2.47,8.94,1.05,1.21,1.14
2007-01-20 08:00:00,2.26,1.45,1.98,8.44,1.01,2.32,1.03
2007-01-20 09:00:00,2.2,0.6900000000000001,0.85,7.4,1.84,3.51,0.87
2007-01-20 10:00:00,3.53,0.67,0.6900000000000001,7.77,2.51,2.87,1.34
2007-01-20 11:00:00,3.86,0.47,0.94,5.47,3.04,1.81,0.37
2007-01-20 12:00:00,3.27,0.77,1.32,2.98,3.21,0.87,0.73
2007-01-20 13:00:00,2.97,1.21,1.42,1.15,3.86,1.73,0.54
2007-01-20 14:00:00,3.16,1.96,1.05,1.81,3.45,1.95,0.29
2007-01-20 15:00:00,3.39,1.93,1.07,2.1,1.67,1.32,1.09
2007-01-20 16:00:00,3.11,1.94,0.44,1.82,1.21,1.65,2.07
2007-01-20 17:00:00,1.33,0.75,0.43,1.15,2.84,1.94,1.71
2007-01-20 18:00:00,0.97,1.09,0.56,1.34,3.85,3.19,1.29
2007-01-20 19:00:00,1.05,1.86,0.36,1.64,3.87,4.32,1.56
2007-01-20 20:00:00,1.14,2.25,0.73,2.21,3.95,5.33,2.67
2007-01-20 21:00:00,2.02,3.03,2.5,2.06,3.9,5.6000000000000005,3.21
2007-01-20 22:00:00,4.38,1.92,5.82,1.86,4.08,5.91,6.23
2007-01-20 23:00:00,6.05,5.04,8.45,1.39,4.45,5.2,10.85
2007-01-21 00:00:00,6.49,13.28,7.73,4.08,4.63,6.91,11.18
2007-01-21 01:00:00,3.22,13.56,11.46,4.98,3.95,6.97,8.64
2007-01-21 02:00:00,2.98,13.74,12.85,3.8,4.72,6.5600000000000005,8.68
2007-01-21 03:00:00,1.9,14.91,12.45,3.29,5.05,6.96,5.41
2007-01-21 04:00:00,1.22,13.78,12.97,3.11,3.96,6.66,6.1000000000000005
2007-01-21 05:00:00,1.07,12.56,12.96,2.53,2.86,6.91,7.29
2007-01-21 06:00:00,1.48,7.61,10.41,1.62,2.89,6.53,6.5
2007-01-21 07:00:00,0.95,6.21,7.26,4.61,2.91,7.48,6.29
2007-01-21 08:00:00,1.0,7.55,7.09,10.29,4.15,6.92,4.4
2007-01-21 09:00:00,0.42,8.45,6.18,12.99,5.24,5.98,6.17
2007-01-21 10:00:00,1.64,6.2700000000000005,7.26,16.18,5.89,4.62,11.91
2007-01-21 11:00:00,4.28,1.88,4.12,15.86,7.67,2.69,12.07
2007-01-21 12:00:00,5.51,1.61,4.54,18.27,9.1,3.9,9.02
2007-01-21 13:00:00,3.66,4.2,4.7,19.31,10.23,6.72,8.870000000000001
2007-01-21 14:00:00,3.69,1.92,7.0,21.97,10.58,7.91,7.19
2007-01-21 15:00:00,6.13,2.79,7.140000000000001,22.52,10.1,5.14,5.57
2007-01-21 16:00:00,7.19,2.1,9.41,22.91,9.17,6.95,6.73
2007-01-21 17:00:00,4.11,10.07,11.14,22.7,8.45,8.55,6.21
2007-01-21 18:00:00,4.29,16.16,13.79,22.62,9.09,8.52,6.78
2007-01-21 19:00:00,4.61,12.58,12.51,19.07,11.19,9.38,11.91
2007-01-21 20:00:00,5.48,12.53,15.92,18.65,12.47,9.07,13.93
2007-01-21 21:00:00,12.85,13.21,13.76,18.14,13.93,8.73,13.51
2007-01-21 22:00:00,13.14,13.66,14.34,16.63,14.89,9.53,12.23
2007-01-21 23:00:00,14.55,12.62,15.07,17.990000000000002,14.59,8.96,14.08
2007-01-22 00:00:00,11.77,8.53,13.43,17.89,13.57,7.35,8.25
2007-01-22 01:00:00,11.29,4.98,13.9,18.73,14.82,2.65,5.49
2007-01-22 02:00:00,13.76,1.85,11.76,19.98,15.5,6.04,6.53
2007-01-22 03:00:00,11.87,5.41,11.28,20.65,15.07,3.34,2.74
2007-01-22 04:00:00,17.87,6.2,10.36,21.36,13.58,1.76,2.09
2007-01-22 05:00:00,14.19,2.8000000000000003,11.98,19.89,13.19,5.47,3.68
2007-01-22 06:00:00,14.19,1.36,11.84,14.97,13.57,4.07,2.13
2007-01-22 07:00:00,15.74,1.46,10.83,10.12,13.14,5.55,4.86
2007-01-22 08:00:00,16.46,1.57,9.28,14.37,13.58,2.84,3.99
2007-01-22 09:00:00,15.57,0.6,8.15,17.44,14.26,3.25,3.49
2007-01-22 10:00:00,16.91,0.55,6.45,19.83,13.94,3.78,3.81
2007-01-22 11:00:00,16.14,2.59,4.64,19.27,12.89,5.41,3.0
2007-01-22 12:00:00,16.080000000000002,2.14,1.94,17.51,12.69,6.24,2.62
2007-01-22 13:00:00,14.43,0.96,2.38,19.84,13.36,6.2,2.88
2007-01-22 14:00:00,11.79,1.51,4.0,19.4,13.38,5.65,2.65
2007-01-22 15:00:00,9.34,1.01,3.45,19.1,11.37,4.96,0.7000000000000001
2007-01-22 16:00:00,9.2,1.97,2.81,18.74,8.49,8.91,0.78
2007-01-22 17:00:00,9.97,3.0500000000000003,2.52,17.23,8.35,8.65,1.18
2007-01-22 18:00:00,11.55,1.5,2.85,15.52,8.68,6.37,1.73
2007-01-22 19:00:00,12.01,0.7000000000000001,2.48,15.56,7.98,5.5600000000000005,1.68
2007-01-22 20:00:00,11.62,0.89,1.68,15.3,7.42,4.75,3.96
2007-01-22 21:00:00,10.8,0.86,1.75,11.94,6.58,4.76,5.43
2007-01-22 22:00:00,10.63,0.6,2.15,9.92,5.87,4.8100000000000005,4.88
2007-01-22 23:00:00,10.09,0.92,2.88,8.08,5.8100000000000005,5.11,4.22
2007-01-23 00:00:00,10.29,1.84,2.85,6.5200000000000005,5.3100000000000005,4.79,3.77
2007-01-23 01:00:00,12.81,1.09,2.66,8.790000000000001,8.48,5.93,4.19
2007-01-23 02:00:00,10.24,0.28,4.57,9.01,12.99,4.09,4.66
2007-01-23 03:00:00,10.35,2.17,4.9,10.65,10.13,4.38,5.65
2007-01-23 04:00:00,9.21,0.36,5.19,11.78,9.0,2.1,6.29
2007-01-23 05:00:00,8.47,1.58,4.95,11.55,5.51,0.13,6.95
2007-01-23 06:00:00,7.59,1.86,3.56,13.63,4.14,0.5700000000000001,5.68
2007-01-23 07:00:00,6.71,0.35,1.34,12.5,4.0600000000000005,2.88,4.86
2007-01-23 08:00:00,5.41,0.18,1.45,11.63,4.6000000000000005,3.36,4.1
2007-01-23 09:00:00,6.15,1.08,1.61,14.42,6.2700000000000005,3.2,3.51
2007-01-23 10:00:00,5.5,0.72,1.66,14.02,6.29,3.5,2.97
2007-01-23 11:00:00,5.82,0.07,1.53,13.63,4.26,3.75,2.79
2007-01-23 12:00:00,5.87,0.2,1.46,13.53,6.66,3.39,3.37
2007-01-23 13:00:00,6.68,0.68,1.5,13.5,7.74,3.0700000000000003,3.26
2007-01-23 14:00:00,7.52,1.14,1.25,13.32,7.54,3.86,2.61
2007-01-23 15:00:00,5.92,0.68,0.8300000000000001,14.09,5.97,4.15,2.43
2007-01-23 16:00:00,5.88,1.19,0.45,14.59,5.01,4.19,2.58
2007-01-23 17:00:00,5.88,0.61,0.52,13.86,2.75,3.47,1.46
2007-01-23 18:00:00,6.23,0.38,0.56,13.56,2.46,3.0700000000000003,0.8200000000000001
2007-01-23 19:00:00,5.9,0.66,0.6900000000000001,10.93,2.73,2.66,0.48
2007-01-23 20:00:00,5.01,1.06,0.8200000000000001,8.370000000000001,3.36,1.78,0.3
2007-01-23 21:00:00,4.2,1.11,0.5700000000000001,8.96,3.12,0.49,0.34
2007-01-23 22:00:00,4.26,1.17,0.6900000000000001,9.1,2.62,2.79,0.29
2007-01-23 23:00:00,3.34,0.75,0.93,10.25,2.89,1.8,0.37
2007-01-24 00:00:00,5.41,0.72,1.35,12.23,3.53,4.49,0.89
2007-01-24 01:00:00,6.71,0.7000000000000001,0.96,13.24,3.86,4.14,1.37
2007-01-24 02:00:00,7.04,1.79,0.85,14.02,4.5,4.42,1.57
2007-01-24 03:00:00,7.13,1.69,1.09,13.32,4.88,3.96,2.23
2007-01-24 04:00:00,7.27,1.85,0.51,13.06,4.74,4.78,2.48
2007-01-24 05:00:00,7.28,1.72,0.39,11.98,4.61,5.49,2.44
2007-01-24 06:00:00,7.75,0.5700000000000001,0.35,13.43,4.0600000000000005,4.42,3.5
2007-01-24 07:00:00,8.46,0.33,1.02,13.03,3.75,3.31,3.69
2007-01-24 08:00:00,9.06,0.18,1.37,13.78,3.63,3.61,4.46
2007-01-24 09:00:00,8.870000000000001,0.27,1.01,15.56,4.34,4.97,5.4
2007-01-24 10:00:00,7.46,0.59,1.86,15.81,4.91,5.49,5.51
2007-01-24 11:00:00,7.04,1.3,2.24,15.63,4.53,6.37,5.41
2007-01-24 12:00:00,6.93,1.24,1.87,15.98,4.22,7.4,4.22
2007-01-24 13:00:00,7.01,1.31,1.03,15.28,4.01,8.5,4.26
2007-01-24 14:00:00,6.45,0.84,0.84,14.7,4.75,8.77,3.11
2007-01-24 15:00:00,5.9,0.44,0.6900000000000001,14.01,5.0,6.63,5.18
2007-01-24 16:00:00,6.38,0.4,0.41,13.88,3.88,5.03,5.73
2007-01-24 17:00:00,5.84,0.25,0.44,14.35,2.35,4.57,3.25
2007-01-24 18:00:00,5.58,0.34,0.63,11.88,1.85,4.5200000000000005,2.2
2007-01-24 19:00:00,5.76,0.72,1.53,8.44,2.46,5.1000000000000005,3.1
2007-01-24 20:00:00,5.73,0.44,2.59,8.11,2.38,5.16,4.0
2007-01-24 21:00:00,5.49,0.49,3.58,7.87,2.24,5.51,4.72
2007-01-24 22:00:00,4.86,0.78,5.19,6.75,2.22,5.8500000000000005,4.4
2007-01-24 23:00:00,4.51,1.23,3.39,6.05,2.03,7.0600000000000005,4.15
2007-01-25 00:00:00,4.65,0.96,5.59,6.32,1.59,8.790000000000001,2.94
2007-01-25 01:00:00,4.1,1.43,4.8100000000000005,7.42,2.06,10.2,2.4
2007-01-25 02:00:00,4.03,5.08,3.51,5.21,2.32,10.87,2.78
2007-01-25 03:00:00,4.15,2.26,3.34,4.73,2.48,10.78,3.17
2007-01-25 04:00:00,4.12,1.42,3.0,6.59,2.95,10.51,4.0200000000000005
2007-01-25 05:00:00,3.82,1.11,2.82,7.65,4.68,10.25,5.05
2007-01-25 06:00:00,3.97,2.18,2.48,7.44,4.45,9.91,5.3100000000000005
2007-01-25 07:00:00,4.62,2.8000000000000003,1.83,5.5200000000000005,4.5,9.16,5.49
2007-01-25 08:00:00,4.41,2.07,1.22,4.37,4.7,8.28,6.26
2007-01-25 09:00:00,4.32,4.28,1.11,3.21,4.51,7.59,5.8500000000000005
2007-01-25 10:00:00,4.23,5.37,0.73,2.59,4.22,7.640000000000001,5.01
2007-01-25 11:00:00,4.11,5.51,0.75,2.65,3.08,7.04,4.07
2007-01-25 12:00:00,4.22,3.68,0.38,3.34,2.93,5.69,3.94
2007-01-25 13:00:00,4.08,2.84,0.67,3.81,5.49,5.33,3.94
2007-01-25 14:00:00,3.89,2.29,0.7000000000000001,3.91,7.35,5.15,3.41
2007-01-25 15:00:00,3.95,1.41,0.9,3.98,5.99,4.87,3.38
2007-01-25 16:00:00,4.04,0.86,1.1,4.07,3.0700000000000003,4.8,3.68
2007-01-25 17:00:00,4.48,0.61,0.6900000000000001,4.0200000000000005,2.1,4.58,2.88
2007-01-25 18:00:00,4.75,1.04,0.14,3.74,3.16,4.73,3.64
2007-01-25 19:00:00,5.0600000000000005,1.13,0.23,3.87,4.37,4.0600000000000005,3.81
2007-01-25 20:00:00,4.91,1.04,1.64,3.85,4.14,3.97,3.79
2007-01-25 21:00:00,4.97,1.01,1.51,3.1,4.08,3.87,3.91
2007-01-25 22:00:00,4.66,1.0,1.36,2.86,4.3500000000000005,3.73,3.71
2007-01-25 23:00:00,3.86,1.08,1.1,2.74,4.8,4.03,2.91
2007-01-26 00:00:00,3.19,0.93,1.09,2.92,3.94,4.82,0.93
2007-01-26 01:00:00,3.18,0.79,1.9,2.86,3.66,3.99,0.43
2007-01-26 02:00:00,3.16,2.42,2.1,2.08,3.86,3.73,1.01
2007-01-26 03:00:00,2.82,1.21,1.7,2.53,6.13,3.69,1.07
2007-01-26 04:00:00,2.95,1.19,2.05,2.43,6.88,2.4,1.5
2007-01-26 05:00:00,2.25,0.3,2.4,2.28,8.09,1.2,1.17
2007-01-26 06:00:00,1.67,0.91,2.65,2.68,7.49,0.37,1.3
2007-01-26 07:00:00,1.34,1.1,2.61,2.26,7.7,1.32,1.91
2007-01-26 08:00:00,1.03,0.71,2.22,2.21,9.05,1.16,1.81
2007-01-26 09:00:00,1.16,0.81,1.19,2.15,6.93,0.2,1.81
2007-01-26 10:00:00,1.61,1.41,0.74,1.86,7.3,0.63,1.86
2007-01-26 11:00:00,1.89,1.03,0.52,1.95,4.4,1.13,1.77
2007-01-26 12:00:00,2.02,0.84,0.63,2.04,3.0500000000000003,0.78,1.23
2007-01-26 13:00:00,2.14,0.77,0.9,2.07,6.05,0.33,0.8300000000000001
2007-01-26 14:00:00,1.97,1.12,0.92,1.93,5.84,0.13,1.08
2007-01-26 15:00:00,2.63,1.21,0.5700000000000001,1.87,5.04,0.24,0.8
2007-01-26 16:00:00,2.88,1.1,0.39,1.86,5.18,0.98,0.72
2007-01-26 17:00:00,2.86,0.68,0.85,1.78,4.5200000000000005,0.43,0.97
2007-01-26 18:00:00,2.73,0.92,0.77,1.96,3.83,0.29,0.46
2007-01-26 19:00:00,2.62,1.27,1.18,2.24,3.43,0.74,1.37
2007-01-26 20:00:00,2.69,1.87,1.5,2.23,3.19,1.17,4.25
2007-01-26 21:00:00,2.14,4.69,7.81,2.85,3.01,2.16,7.99
2007-01-26 22:00:00,2.6,8.15,9.45,3.66,3.59,2.37,8.51
2007-01-26 23:00:00,4.36,9.28,10.07,5.08,3.47,4.07,8.620000000000001
2007-01-27 00:00:00,6.3500000000000005,9.58,9.65,5.91,4.47,6.390000000000001,8.08
2007-01-27 01:00:00,8.64,11.31,6.72,6.07,5.1000000000000005,4.08,9.6
2007-01-27 02:00:00,9.81,10.46,8.07,7.21,4.57,1.35,7.56
2007-01-27 03:00:00,9.39,9.29,8.81,6.32,4.54,0.41,5.22
2007-01-27 04:00:00,9.23,5.8100000000000005,8.45,4.93,5.0,0.96,5.28
2007-01-27 05:00:00,9.62,7.1000000000000005,7.72,5.7,5.18,0.56,5.97
2007-01-27 06:00:00,10.21,6.93,7.01,6.1000000000000005,5.54,1.3,7.05
2007-01-27 07:00:00,11.52,9.8,6.9,5.1000000000000005,6.140000000000001,1.41,7.38
2007-01-27 08:00:00,12.98,11.08,6.44,4.5200000000000005,5.64,1.61,7.31
2007-01-27 09:00:00,13.72,10.91,6.93,4.7700000000000005,5.5,2.01,7.69
2007-01-27 10:00:00,13.66,10.33,7.3,4.16,5.79,1.44,8.14
2007-01-27 11:00:00,12.98,9.37,6.17,2.73,5.89,1.47,7.6
2007-01-27 12:00:00,12.3,8.64,4.03,3.9,6.01,0.96,7.21
2007-01-27 13:00:00,12.14,8.14,3.92,2.87,5.86,0.5,6.99
2007-01-27 14:00:00,11.8,8.15,2.47,3.3000000000000003,4.8,0.44,6.69
2007-01-27 15:00:00,11.36,5.3,1.88,1.7,5.93,0.19,7.0200000000000005
2007-01-27 16:00:00,10.91,2.59,1.33,1.58,5.73,0.61,6.65
2007-01-27 17:00:00,9.85,1.77,0.77,1.63,4.63,1.04,5.94
2007-01-27 18:00:00,9.39,5.83,1.21,2.2,4.57,2.0,5.22
2007-01-27 19:00:00,8.78,6.44,0.5700000000000001,2.85,5.36,2.37,5.8100000000000005
2007-01-27 20:00:00,8.35,5.98,2.37,3.68,6.04,1.73,6.47
2007-01-27 21:00:00,8.27,6.19,6.08,4.96,6.49,1.48,6.66
2007-01-27 22:00:00,8.59,6.86,6.5200000000000005,4.75,7.22,1.39,7.5
